customer_id,age,gender,state,city,zone,education_level,occupation,primary_language,income_level,provider,plan_type,tenure_months,registration_date,monthly_charges,total_charges,data_usage_gb,voice_usage_minutes,sms_usage,network_type,call_drop_rate,network_downtime_hours,internet_speed_mbps,customer_service_calls,complaint_resolution_time,satisfaction_score,payment_method,late_payments,has_caller_tune,has_data_rollover,has_international_roaming,uses_mobile_money,uses_ussd_banking,subscribes_to_news,uses_social_bundles,family_plan,referrals_made,competitor_offers_received,device_age_years,smartphone_user,churn
NIG011490,58,Female,Adamawa,Adamawa City,North East,HND/BSc,Student,English,Middle,MTN,Prepaid,13,2024-06-27,1596.01,16855.54,5.44,557.61,58,4G,0.142,0.55,18.26,4,37.91,8.4,USSD,1,0,0,0,0,0,0,1,1,0,2,1.4,1,0
NIG011491,24,Male,Gombe,Gombe City,North East,OND/NCE,Artisan,English,Low,MTN,Postpaid,5,2025-02-22,9113.63,53975.44,10.89,1074.86,42,4G,0.249,0.5,14.22,0,18.07,6.4,Card,1,0,0,0,1,0,1,1,1,0,1,1.1,1,0
NIG011492,56,Male,Lagos,Ikeja,South West,No Formal Education,Trader,Yoruba,Middle,Airtel,Prepaid,26,2023-06-03,2044.54,66059.97,4.05,522.93,47,3G,0.3,0.52,6.7,2,29.45,2.7,USSD,2,0,1,0,1,1,1,1,0,1,3,1.4,0,0
NIG011493,36,Female,Abia,Abia City,South East,OND/NCE,Artisan,Hausa,Low,Glo,Postpaid,28,2023-04-04,5220.96,112549.87,1.86,458.57,45,4G,0.128,0.08,11.53,1,6.65,4.7,Mobile Money,1,1,0,0,1,1,0,1,0,1,4,2.5,1,1
NIG011494,28,Male,Taraba,Taraba City,North East,Secondary,Trader,Pidgin,Middle,MTN,Prepaid,8,2024-11-24,3141.57,21053.18,5.5,501.42,49,4G,0.285,1.35,4.08,0,139.93,8.7,Mobile Money,0,1,0,0,0,1,1,1,1,3,1,5.1,0,0
NIG011495,53,Female,Osun,Osun City,South West,Masters,Trader,English,Middle,Glo,Prepaid,9,2024-10-25,1697.74,16493.97,7.05,622.08,61,4G,0.191,0.1,13.14,1,4.23,6.7,Bank Transfer,0,0,0,0,0,1,0,1,1,1,4,1.6,1,0
NIG011496,28,Female,Kogi,Kogi City,North Central,HND/BSc,Artisan,English,Middle,MTN,Prepaid,33,2022-11-05,5152.51,126040.71,4.68,638.07,72,4G,0.046,2.59,27.83,1,21.53,1.6,USSD,0,1,0,0,1,1,0,0,0,1,1,2.4,1,0
NIG011497,49,Female,Lagos,Badagry,South West,OND/NCE,Trader,English,Low,9mobile,Prepaid,73,2019-07-24,3028.06,181036.81,6.07,214.54,63,4G,0.243,0.79,7.01,1,60.23,8.1,USSD,0,1,0,0,0,1,1,1,0,1,6,0.6,1,1
NIG011498,55,Male,Oyo,Ogbomoso,South West,OND/NCE,Student,Hausa,Middle,MTN,Prepaid,15,2024-04-28,1783.13,31099.41,3.78,174.07,57,4G,0.009,0.11,21.12,3,3.97,5.3,Mobile Money,1,0,1,0,1,1,0,1,0,4,1,4,1,0
NIG011499,44,Female,Osun,Osun City,South West,OND/NCE,Entrepreneur,Igbo,Middle,Glo,Prepaid,28,2023-04-04,5982.49,185258.77,6.48,185.81,44,4G,0.162,1.62,12.61,1,32.64,3.8,Mobile Money,1,1,1,1,0,1,0,1,1,0,2,2.9,0,1
NIG011500,36,Male,Abia,Abia City,South East,Secondary,Civil Servant,English,Middle,MTN,Prepaid,1,2025-06-22,2016.98,1988.28,12.61,260.31,50,4G,0.193,4.97,14.87,0,79.46,3.6,POS,1,1,1,0,0,1,0,1,0,0,1,5.8,0,1
NIG011501,39,Male,Kano,Karaye,North West,HND/BSc,Student,Igbo,Middle,Airtel,Prepaid,30,2023-02-03,3078.09,64665.31,4.45,124.75,75,3G,0.096,0.3,17.25,0,12.53,5.9,USSD,0,1,1,1,1,1,1,0,0,2,3,2.1,1,0
NIG011502,52,Female,Kaduna,Kafanchan,North West,HND/BSc,Trader,Hausa,Middle,9mobile,Prepaid,45,2021-11-10,3281.35,176104.1,5.36,155.92,56,4G,0.12,2.42,17.07,0,12.56,7.7,Cash,2,0,0,0,1,1,1,1,0,1,2,0.4,1,0
NIG011503,49,Male,Ekiti,Ekiti City,South West,Secondary,Trader,English,Low,9mobile,Prepaid,41,2022-03-10,3028.9,142438.83,1.83,1387.9,43,4G,0.087,1.08,11.85,0,2.93,8.8,USSD,0,1,0,0,1,1,0,1,0,2,0,0.3,1,0
NIG011504,55,Female,Kogi,Kogi City,North Central,OND/NCE,IT Professional,Yoruba,Low,MTN,Prepaid,51,2021-05-14,4942.87,289158.35,1.46,715.81,49,4G,0.267,0.41,9.9,1,16.67,5.6,Card,1,0,1,0,0,0,1,1,0,0,5,2.5,1,1
NIG011505,49,Female,Bauchi,Bauchi City,North East,Masters,Trader,Hausa,Low,Glo,Prepaid,3,2025-04-23,1594.55,4848.96,2.96,397.76,54,4G,0.078,0.22,30.23,2,22.18,7.3,USSD,0,1,0,0,0,0,0,1,1,1,1,0.6,1,0
NIG011506,54,Male,Bauchi,Bauchi City,North East,HND/BSc,Artisan,Kanuri,Middle,Glo,Postpaid,52,2021-04-14,8858.89,535216.59,5.28,942.65,41,4G,0.294,2.41,33.4,2,4.13,5.2,Airtime Transfer,1,0,0,0,1,1,1,1,1,1,3,0.8,1,0
NIG011507,21,Female,Borno,Borno City,North East,HND/BSc,Trader,Hausa,Middle,9mobile,Prepaid,2,2025-05-23,1177.83,1890.32,8.04,197.53,54,4G,0.212,0.73,7.42,1,25.46,3.1,Airtime Transfer,2,0,0,0,1,1,0,1,0,0,2,0.3,0,0
NIG011508,30,Male,Ondo,Ondo City,South West,PhD,Trader,English,Low,Glo,Prepaid,3,2025-04-23,2745.85,9105.29,9.7,750.74,37,4G,0.083,1.88,88.26,4,4.39,3.5,Airtime Transfer,1,0,1,0,1,1,0,1,1,1,6,1.8,0,1
NIG011509,40,Male,Rivers,Bonny,South South,Masters,Trader,English,Low,Airtel,Hybrid,3,2025-04-23,5428.98,14753.72,7.05,620.61,54,2G,0.103,1.02,16.12,3,21.72,1.4,USSD,0,0,0,0,0,0,0,1,0,0,2,1.9,1,0
NIG011510,30,Male,Plateau,Plateau City,North Central,Secondary,Civil Servant,English,Low,9mobile,Prepaid,12,2024-07-27,2969.8,31813.78,7.46,346.9,68,3G,0.12,1.97,14.42,2,5.6,1.2,Mobile Money,1,0,1,0,0,1,0,1,1,0,1,6.8,0,0
NIG011511,42,Male,Nasarawa,Nasarawa City,North Central,Secondary,Accountant,English,Low,MTN,Prepaid,1,2025-06-22,1900.7,2370.78,7.78,421.46,54,4G,0.063,0.37,27.78,2,35.77,9.3,Bank Transfer,1,0,0,0,0,1,1,1,1,0,3,5,1,0
NIG011512,43,Female,Borno,Borno City,North East,Secondary,Student,Yoruba,Middle,MTN,Prepaid,27,2023-05-04,3637.75,79279.31,12.28,463.98,47,4G,0.25,4.22,45.39,3,8.05,4.6,Card,0,1,0,0,1,0,1,0,0,2,3,1.5,1,0
NIG011513,36,Male,Rivers,Okrika,South South,OND/NCE,Teacher,Hausa,Low,Glo,Postpaid,2,2025-05-23,10541.84,20076.14,9.76,1233.57,47,3G,0.033,3.79,44.79,1,0.83,4.4,Bank Transfer,1,1,0,0,1,1,1,1,0,1,2,0.2,1,1
NIG011514,34,Female,Kano,Karaye,North West,No Formal Education,Student,Yoruba,Low,MTN,Prepaid,1,2025-06-22,2229.26,2210.13,6.74,1141.33,54,4G,0.133,5.05,24.48,3,143.39,3.1,Bank Transfer,1,0,0,0,0,0,0,1,0,0,2,0.2,1,1
NIG011515,33,Male,Taraba,Taraba City,North East,HND/BSc,Trader,English,Low,MTN,Prepaid,22,2023-10-01,660.7,11183.98,1.62,570.7,53,4G,0.139,2.13,7.1,2,14.02,4.4,Card,0,0,0,0,1,1,1,0,0,0,2,0.3,1,1
NIG011516,35,Male,Kaduna,Kafanchan,North West,Primary,Farmer,Hausa,Middle,Airtel,Prepaid,37,2022-07-08,5789.49,242259.81,5.26,226.17,56,4G,0.043,0.66,5.9,1,20.3,4.3,Bank Transfer,3,0,0,0,1,0,1,1,0,1,2,0.9,1,0
NIG011517,45,Female,Lagos,Badagry,South West,Secondary,Entrepreneur,Hausa,Low,Glo,Prepaid,5,2025-02-22,2045.74,8293.55,5.47,658.81,42,3G,0.147,2.22,43.47,2,15.78,7.2,Bank Transfer,1,1,0,0,1,1,0,0,1,0,2,1.5,1,0
NIG011518,54,Male,Niger,Niger City,North Central,Secondary,Trader,Hausa,Low,Airtel,Prepaid,17,2024-02-28,1583.2,31821.82,0.84,326.14,52,4G,0.022,4.85,7.66,1,2.85,9.5,POS,1,0,0,0,1,1,0,1,0,2,0,0.6,1,0
NIG011519,78,Male,Niger,Niger City,North Central,Secondary,Trader,Igbo,Low,MTN,Prepaid,56,2020-12-15,5198.15,291058.6,9.26,532.95,49,4G,0.276,1.59,13.89,4,16.69,7.6,USSD,2,0,0,0,0,1,1,1,0,1,1,1.5,1,0
NIG011520,40,Male,Kaduna,Kaduna,North West,OND/NCE,Civil Servant,Fulani,Low,9mobile,Postpaid,4,2025-03-24,7599.4,38569.32,1.4,254.42,48,4G,0.157,3.75,9.35,3,29.01,5.6,Bank Transfer,2,1,0,1,1,0,0,0,0,0,4,1.3,1,1
NIG011521,56,Female,Lagos,Ikeja,South West,OND/NCE,Entrepreneur,Hausa,Low,9mobile,Prepaid,66,2020-02-19,3966.73,274204.89,7.42,988.2,51,5G,0.224,0.68,5.78,2,8.63,8,Mobile Money,2,0,0,0,1,1,0,0,1,5,4,10,0,0
NIG011522,50,Male,Lagos,Badagry,South West,HND/BSc,Sales Rep,Hausa,Low,MTN,Postpaid,35,2022-09-06,13518.62,377175.16,2.31,187.46,39,4G,0.237,2.19,17.38,2,0.96,1.9,Mobile Money,0,1,1,0,1,0,0,1,0,1,1,8.9,0,0
NIG011523,23,Female,Akwa Ibom,Akwa Ibom City,South South,Secondary,Civil Servant,Hausa,Low,Glo,Hybrid,33,2022-11-05,5719.86,149851.66,1.03,919.76,58,4G,0.023,5.62,34.71,6,19.56,7.2,Bank Transfer,1,0,0,0,1,0,0,1,0,1,1,0.8,1,0
NIG011524,32,Male,Kwara,Kwara City,North Central,OND/NCE,Civil Servant,Igbo,Low,Glo,Hybrid,22,2023-10-01,2307.65,40520.3,2.82,1026.43,52,4G,0.111,7.73,14.33,0,59.87,3.4,POS,0,0,0,0,1,1,0,1,0,2,3,2.2,1,0
NIG011525,42,Male,Borno,Borno City,North East,Secondary,IT Professional,English,Low,Glo,Postpaid,48,2021-08-12,6009.17,315259.36,7.6,564.98,55,4G,0.164,0.53,11.31,2,19.68,8.4,POS,0,0,0,0,1,1,0,1,1,1,3,1.6,1,0
NIG011526,77,Female,Imo,Imo City,South East,Secondary,Driver,Pidgin,High,Glo,Prepaid,26,2023-06-03,1565.42,40683.4,7.74,227.04,51,5G,0.119,4.09,32.9,1,11.46,3.7,Bank Transfer,0,0,0,1,1,1,0,1,0,0,0,0.6,1,0
NIG011527,49,Male,Akwa Ibom,Akwa Ibom City,South South,HND/BSc,Trader,Hausa,Low,MTN,Postpaid,22,2023-10-01,7312.58,152893.17,3.44,415.83,47,3G,0,0.26,18.03,2,17.52,7.4,USSD,1,0,0,0,1,1,1,1,0,1,3,0.8,1,0
NIG011528,28,Female,Benue,Benue City,North Central,Secondary,Accountant,Yoruba,Low,MTN,Prepaid,5,2025-02-22,1694.31,10702.75,5.08,259.73,53,4G,0.085,1.88,43.75,1,9.78,4.1,POS,0,1,1,0,1,0,0,0,0,1,1,2.9,1,0
NIG011529,48,Male,Ekiti,Ekiti City,South West,Secondary,Driver,Hausa,Low,MTN,Prepaid,3,2025-04-23,4379.76,12396.83,2.93,439.83,53,3G,0.02,2.07,7.52,2,1.56,4.6,Mobile Money,0,0,1,0,0,0,1,1,0,0,4,2.6,1,1
NIG011530,44,Male,Niger,Niger City,North Central,No Formal Education,Engineer,Kanuri,Middle,9mobile,Hybrid,1,2025-06-22,3683.27,4000.93,13.1,758.94,46,4G,0.122,1.38,10.53,3,29.46,6.9,POS,0,1,0,1,1,1,1,1,0,1,1,0.7,1,0
NIG011531,22,Female,Kwara,Kwara City,North Central,OND/NCE,Farmer,Hausa,Low,MTN,Prepaid,5,2025-02-22,5367.44,19700.27,9.1,530.9,54,4G,0.165,2.45,34.69,2,10.82,6.7,Card,0,1,0,0,1,1,0,1,1,0,1,3.6,1,0
NIG011532,44,Male,Borno,Borno City,North East,Secondary,Engineer,English,Low,MTN,Prepaid,1,2025-06-22,3511.16,2510.21,11.7,141.23,56,3G,0.139,2,19.36,2,39.12,1.1,Mobile Money,0,0,1,1,1,1,0,1,1,0,1,0.4,0,0
NIG011533,30,Male,Kaduna,Kagoro,North West,Secondary,Artisan,English,Low,MTN,Prepaid,31,2023-01-04,4547.17,173373.4,5.05,667.4,51,4G,0.29,0.94,2.63,3,10.52,7.6,USSD,1,1,1,0,0,1,1,1,0,1,3,0.2,1,0
NIG011534,29,Female,Kano,Wudil,North West,Secondary,Student,English,Low,MTN,Hybrid,4,2025-03-24,4238.72,14976.11,7.16,811.62,42,3G,0.063,0.24,34.11,1,4.94,8.4,POS,4,1,0,0,1,0,0,1,0,0,3,0.8,1,0
NIG011535,37,Male,Imo,Imo City,South East,Secondary,Civil Servant,English,Low,9mobile,Prepaid,36,2022-08-07,2728.06,86503.84,2.43,1338.9,54,4G,0.235,2.1,26.48,2,4.59,8.2,USSD,0,1,0,1,1,1,0,0,0,1,4,3.5,1,0
NIG011536,51,Female,Imo,Imo City,South East,HND/BSc,Sales Rep,English,Low,MTN,Postpaid,5,2025-02-22,2911.79,15041.21,18.96,320.34,52,4G,0.244,0.64,15.6,1,61.68,5.5,Bank Transfer,1,0,0,0,0,1,0,1,0,2,2,1.2,0,0
NIG011537,26,Female,Borno,Borno City,North East,Masters,Retiree,Igbo,Low,Glo,Prepaid,38,2022-06-08,4856.58,220843.09,2.35,931.98,47,4G,0.24,4.8,5.58,1,21.41,2.1,POS,0,0,1,0,0,1,0,0,0,0,2,4.4,1,1
NIG011538,48,Male,Yobe,Yobe City,North East,OND/NCE,Teacher,Yoruba,Low,Airtel,Prepaid,53,2021-03-15,3332.33,137790.16,6.5,98.77,50,4G,0.069,7.86,24.74,1,30.98,6.7,USSD,1,1,0,0,0,1,0,1,0,0,5,0,1,0
NIG011539,25,Female,FCT,Abuja,North Central,HND/BSc,Artisan,Hausa,Low,MTN,Postpaid,1,2025-06-22,8511.84,10624.91,6.71,1631.69,62,3G,0.131,1.11,10.46,1,0.79,2.9,USSD,2,1,0,0,1,1,1,0,0,0,2,0.2,1,0
NIG011540,51,Male,Ondo,Ondo City,South West,OND/NCE,Driver,English,Middle,MTN,Prepaid,46,2021-10-11,4053.37,195637.11,3.26,231.46,57,4G,0.257,1.27,17.71,1,3.09,1.9,USSD,2,1,0,0,0,0,0,0,0,2,2,0.7,0,0
NIG011541,57,Female,Edo,Edo City,South South,HND/BSc,Driver,Hausa,Low,Airtel,Prepaid,19,2023-12-30,5268.73,75040.31,12.24,924.74,51,4G,0.08,2.67,23.26,2,22.28,6.4,Bank Transfer,1,0,1,0,0,0,0,1,1,1,7,2.9,0,0
NIG011542,28,Male,Nasarawa,Nasarawa City,North Central,No Formal Education,Entrepreneur,English,High,Airtel,Prepaid,1,2025-06-22,4143.36,3034.59,4.97,327.48,34,3G,0.051,1.12,58.78,0,0.16,6.6,Card,2,0,0,0,1,0,1,1,1,1,5,0.7,1,0
NIG011543,26,Male,Delta,Delta City,South South,Secondary,Trader,English,Low,MTN,Prepaid,18,2024-01-29,3499.75,47119.14,5.79,458.56,52,4G,0.267,0.91,4.03,0,33.95,3.3,Bank Transfer,3,0,0,0,1,1,1,0,1,1,1,4.8,1,1
NIG011544,29,Female,Kaduna,Zaria,North West,Primary,Unemployed,Kanuri,Low,MTN,Prepaid,13,2024-06-27,4180.98,43695.42,4.48,537.57,48,3G,0.039,4.03,30.18,2,12.97,7.4,Mobile Money,1,0,0,0,1,0,0,1,0,3,3,0.9,1,0
NIG011545,32,Male,Kano,Rano,North West,OND/NCE,Trader,Hausa,Low,Airtel,Prepaid,69,2019-11-21,5783.73,513558.15,1.06,619.6,52,4G,0.155,0.23,58.09,4,57.25,2.8,Card,0,0,1,0,1,1,1,1,1,0,2,3.4,1,1
NIG011546,20,Female,Delta,Delta City,South South,Primary,IT Professional,English,Low,Airtel,Prepaid,19,2023-12-30,500,9517.21,3.7,760.09,41,4G,0.175,1.81,62.71,5,33.45,3.8,Mobile Money,0,0,0,1,0,0,1,0,0,1,1,3.7,1,1
NIG011547,20,Female,Rivers,Port Harcourt,South South,Secondary,Engineer,Yoruba,Low,MTN,Hybrid,2,2025-05-23,2475.34,3861.99,9.13,901.09,46,4G,0.269,2.43,14.03,1,12.4,8.4,Bank Transfer,1,1,0,0,0,1,0,1,0,1,4,0.8,0,1
NIG011548,21,Male,FCT,Abuja,North Central,Primary,Student,Yoruba,Low,MTN,Prepaid,54,2021-02-13,3651.12,173317.68,8.41,202.86,50,4G,0.166,3.67,8.16,2,17.62,2.2,Airtime Transfer,0,0,1,0,1,1,1,1,1,2,5,1.3,1,1
NIG011549,25,Female,Kano,Gwarzo,North West,Secondary,Engineer,Pidgin,High,Glo,Prepaid,35,2022-09-06,4491.52,153303.18,1.64,1224.74,60,4G,0.219,0.29,5.82,2,4.16,1.1,POS,1,0,0,0,1,1,1,0,0,1,2,9.5,0,0
NIG011550,78,Female,Borno,Borno City,North East,Secondary,Artisan,Yoruba,Low,Glo,Postpaid,21,2023-10-31,7548.46,148618.15,2.87,708.3,51,4G,0.201,16.79,35.49,1,20.72,4.9,Cash,2,1,0,0,1,0,1,1,0,1,1,1.9,1,1
NIG011551,37,Female,Jigawa,Jigawa City,North West,Secondary,Student,Igbo,Low,Glo,Prepaid,23,2023-09-01,4270.27,110000.16,8.36,1092.81,62,5G,0.266,3.25,7.42,0,20.74,3.9,Card,0,1,1,0,1,1,0,1,0,0,4,1.1,1,1
NIG011552,32,Male,Katsina,Katsina City,North West,Masters,Retiree,Other,Low,MTN,Postpaid,26,2023-06-03,7496.12,153244.46,14.01,701.24,57,4G,0.191,0.21,18.51,3,23.09,7.3,Airtime Transfer,0,1,0,0,0,0,1,0,0,1,2,0.5,1,0
NIG011553,25,Male,Bauchi,Bauchi City,North East,OND/NCE,Farmer,English,High,9mobile,Prepaid,9,2024-10-25,3205.13,25643.64,1.35,612.29,53,4G,0.196,0.56,16.6,1,27.83,6.5,POS,0,0,0,0,1,1,0,1,0,3,7,2.7,1,0
NIG011554,46,Male,Kano,Karaye,North West,Secondary,IT Professional,Igbo,Low,MTN,Postpaid,30,2023-02-03,8334.23,216419.9,1.11,219.2,55,4G,0.243,6.08,85.16,0,8.31,6.7,USSD,1,1,0,0,0,1,1,0,1,2,1,0.3,1,0
NIG011555,35,Male,Kano,Wudil,North West,Secondary,Civil Servant,English,Low,MTN,Prepaid,40,2022-04-09,2703.74,132221.78,3.19,500.24,52,4G,0.036,2.06,31.7,2,13.85,6.1,Card,1,1,0,1,0,1,1,1,0,0,4,1.7,1,0
NIG011556,47,Female,Lagos,Badagry,South West,Primary,Sales Rep,English,Low,MTN,Postpaid,1,2025-06-22,5320.97,3926.16,3.02,579.67,51,3G,0.237,2.53,9.7,5,16.36,9.6,Card,1,0,0,0,1,1,1,1,0,1,4,0.4,0,0
NIG011557,43,Male,Edo,Edo City,South South,Secondary,Civil Servant,English,Low,Airtel,Prepaid,1,2025-06-22,4629.33,3794.44,11.97,149.03,46,3G,0.227,0.63,9.59,1,52.39,1.9,USSD,1,1,0,0,1,1,0,1,1,1,2,1.2,1,1
NIG011558,49,Male,Nasarawa,Nasarawa City,North Central,OND/NCE,Teacher,Hausa,Low,MTN,Prepaid,10,2024-09-25,2324.17,19038.14,7.5,510.58,60,4G,0.166,0.11,26.76,5,18.44,5.8,Bank Transfer,2,1,1,0,1,0,1,1,0,1,3,1.6,1,1
NIG011559,42,Female,Akwa Ibom,Akwa Ibom City,South South,Primary,Trader,English,Middle,Airtel,Prepaid,1,2025-06-22,3452.56,3854.68,8.39,190.25,53,4G,0.07,0.09,14.45,0,35.24,2.4,POS,1,0,0,0,1,1,1,0,1,1,4,0.6,1,1
NIG011560,50,Male,Oyo,Saki,South West,OND/NCE,Unemployed,Hausa,High,Glo,Postpaid,1,2025-06-22,11106.36,8286.53,2.04,380.91,40,3G,0.075,0.22,6.11,2,32.51,4,Bank Transfer,1,0,0,1,0,1,1,1,0,0,3,0.9,1,0
NIG011561,66,Male,Jigawa,Jigawa City,North West,Primary,Student,English,Low,9mobile,Prepaid,17,2024-02-28,1754.38,30298.47,6.55,431.33,43,4G,0.191,0.91,13.22,0,1.08,6.5,Bank Transfer,0,0,0,0,0,0,0,1,0,1,4,1,1,1
NIG011562,22,Male,Benue,Benue City,North Central,Primary,Artisan,Hausa,Low,MTN,Prepaid,8,2024-11-24,2828.68,28081.59,2.56,484.51,41,4G,0.094,1.49,25.33,4,33.78,8.7,Card,0,0,0,0,0,1,0,1,0,0,1,0.2,1,0
NIG011563,44,Female,Gombe,Gombe City,North East,Primary,Retiree,Kanuri,Low,MTN,Prepaid,36,2022-08-07,3302.46,127381.37,11.71,997.58,47,2G,0.214,0.04,2.39,4,7.33,8.7,Bank Transfer,2,0,0,0,1,1,1,1,0,0,5,0.9,1,0
NIG011564,27,Male,Enugu,Enugu City,South East,OND/NCE,Student,Yoruba,Low,MTN,Prepaid,33,2022-11-05,2612.2,87572.36,3.14,285.08,40,3G,0.188,3.02,30.06,1,67.33,2.6,Card,0,1,0,0,0,0,0,1,0,0,0,0.5,1,1
NIG011565,39,Female,Cross River,Cross River City,South South,No Formal Education,Accountant,Hausa,Middle,MTN,Prepaid,70,2019-10-22,4778.37,368549.82,5.08,601.04,47,4G,0.299,5.47,16.22,1,1.71,9.7,Bank Transfer,4,0,0,0,0,1,0,1,0,3,3,8.5,0,0
NIG011566,65,Male,Yobe,Yobe City,North East,Secondary,Farmer,Igbo,Low,9mobile,Postpaid,88,2018-04-30,8013.48,831326.43,3.64,490.87,48,3G,0.025,1.68,47.24,1,0.2,5.4,Card,1,1,0,0,1,1,1,1,0,0,7,1.4,1,0
NIG011567,36,Female,Rivers,Okrika,South South,Primary,Entrepreneur,Yoruba,Middle,Airtel,Prepaid,1,2025-06-22,2534,3126.73,5.6,505.9,47,4G,0.157,13.6,10.08,2,110.46,7.3,Mobile Money,2,0,1,0,1,0,0,1,1,3,4,0.3,1,1
NIG011568,59,Male,Kwara,Kwara City,North Central,Masters,Entrepreneur,Pidgin,Low,MTN,Postpaid,7,2024-12-24,9471.05,74573.15,3.47,96.51,43,4G,0.043,0.19,5.89,2,9.12,1.2,Card,0,1,1,1,1,0,0,1,0,0,1,2.5,1,0
NIG011569,58,Female,Ebonyi,Ebonyi City,South East,HND/BSc,Entrepreneur,English,Low,Glo,Prepaid,2,2025-05-23,5129.72,11593.09,4.18,614.94,45,3G,0.1,3.52,7.08,0,23.09,7,Airtime Transfer,1,0,1,0,1,1,0,1,0,2,6,1,1,0
NIG011570,51,Female,Borno,Borno City,North East,Primary,Farmer,English,Low,Airtel,Prepaid,23,2023-09-01,3049.84,81530.41,5.81,82.68,55,3G,0.202,1.37,45,0,2.2,8.2,Card,2,0,0,0,0,1,0,1,0,0,2,4.2,1,1
NIG011571,51,Female,Taraba,Taraba City,North East,OND/NCE,Entrepreneur,Pidgin,Middle,Glo,Prepaid,11,2024-08-26,6345.13,79605.44,2.75,859.88,51,4G,0.106,0.25,32.88,1,61.07,5,Mobile Money,1,0,1,0,1,1,1,0,0,0,7,0.1,1,0
NIG011572,26,Female,Lagos,Ikorodu,South West,HND/BSc,Entrepreneur,English,Low,Glo,Prepaid,11,2024-08-26,3191.86,32856.09,7.08,416.97,57,5G,0.14,20.42,6.04,0,18.03,5.5,Mobile Money,0,0,1,1,0,1,1,1,1,0,2,2.5,0,0
NIG011573,29,Male,Ebonyi,Ebonyi City,South East,HND/BSc,Driver,English,Middle,Glo,Prepaid,25,2023-07-03,5270.66,120298.93,21.98,452.05,53,4G,0.127,4.98,3.77,1,11.79,8.8,Bank Transfer,5,0,0,1,0,1,0,1,1,2,3,6.9,0,1
NIG011574,47,Male,Bauchi,Bauchi City,North East,OND/NCE,Trader,Pidgin,Low,MTN,Prepaid,12,2024-07-27,4466.29,63854.04,7.83,628.61,47,5G,0.127,1.84,19.7,3,9.43,2.5,Card,0,0,1,0,1,0,0,1,0,0,3,1.4,1,0
NIG011575,69,Female,Kebbi,Kebbi City,North West,HND/BSc,Unemployed,English,Low,Airtel,Prepaid,9,2024-10-25,2982.41,27910.52,2.38,384.35,41,4G,0.076,0.97,6.43,1,9.78,3.9,Bank Transfer,1,1,0,0,1,0,0,1,0,0,5,7.1,0,0
NIG011576,46,Male,Oyo,Ibadan,South West,Secondary,Civil Servant,English,Low,9mobile,Prepaid,6,2025-01-23,1331.53,6525.76,6.91,638.73,47,4G,0.149,4.85,15.27,2,7.7,8,Mobile Money,1,0,0,1,1,1,0,1,0,1,3,4.1,1,0
NIG011577,33,Male,Bauchi,Bauchi City,North East,Secondary,Accountant,Hausa,Middle,MTN,Postpaid,1,2025-06-22,10579.59,10898.85,5.43,804.02,52,4G,0.078,1.56,3.82,6,8.43,5,POS,1,0,0,0,0,1,0,1,0,2,2,0.7,1,1
NIG011578,64,Female,Nasarawa,Nasarawa City,North Central,Secondary,Civil Servant,Igbo,Low,Glo,Prepaid,6,2025-01-23,2175.98,11287.1,2.26,208.34,50,4G,0.167,0.71,14.52,2,2.97,1.3,Card,0,1,0,0,1,1,0,0,0,2,3,1,1,1
NIG011579,34,Female,Yobe,Yobe City,North East,OND/NCE,Artisan,English,Low,Airtel,Prepaid,9,2024-10-25,1107.39,9305.2,6.35,381.31,58,4G,0.035,0.54,38.11,1,42.2,4.8,USSD,3,1,1,0,1,1,0,1,0,1,5,1,1,0
NIG011580,44,Male,Katsina,Katsina City,North West,Secondary,Student,English,Low,Glo,Prepaid,6,2025-01-23,1450.7,7057.88,2.52,682.22,59,4G,0.023,2.1,25.39,4,11.8,6.5,USSD,0,0,1,1,1,1,1,1,0,1,0,3.1,1,1
NIG011581,20,Male,Gombe,Gombe City,North East,Secondary,Driver,Hausa,Low,MTN,Prepaid,7,2024-12-24,3079.45,15509.59,6.8,632.7,55,4G,0.043,3.9,12.74,1,72.29,4.8,Airtime Transfer,1,1,0,0,0,0,0,1,1,2,2,3.3,0,0
NIG011582,34,Male,Zamfara,Zamfara City,North West,HND/BSc,Driver,Hausa,Low,Airtel,Prepaid,111,2016-06-09,1292.27,158332.41,4.66,279.38,54,4G,0.06,0.7,47.95,2,3.96,3.4,Airtime Transfer,3,0,0,0,0,1,0,1,1,1,5,2.2,1,0
NIG011583,24,Female,Yobe,Yobe City,North East,Primary,Student,Other,Low,MTN,Prepaid,25,2023-07-03,6104.06,164984.36,4.82,718.23,63,3G,0.068,3.43,24.17,2,68.95,2.4,Cash,1,1,0,0,1,0,1,1,0,1,2,3.4,1,1
NIG011584,49,Female,Ebonyi,Ebonyi City,South East,OND/NCE,Unemployed,English,Low,MTN,Hybrid,4,2025-03-24,6280.34,18465.2,5.27,839.86,49,4G,0.124,2.13,13.1,2,5.63,4.1,Card,0,1,0,0,1,1,0,1,0,0,2,0.2,1,0
NIG011585,45,Female,Lagos,Badagry,South West,Primary,Retiree,Hausa,Low,Glo,Prepaid,6,2025-01-23,3850.11,26995.39,5.4,784.75,51,3G,0.112,2.58,12.88,1,1.22,9.9,Mobile Money,0,0,0,0,0,1,1,1,0,1,4,5.8,0,1
